Sector,Company Name,Industry,Symbol,Series,ISIN Code
niftymidcap150,GMR Airports Ltd.,Services,GMRAIRPORT,EQ,INE776C01039
niftymidcap150,Godfrey Phillips India Ltd.,Fast Moving Consumer Goods,GODFRYPHLP,EQ,INE260B01028
niftymidcap150,Godrej Industries Ltd.,Diversified,GODREJIND,EQ,INE233A01035
niftymidcap150,Godrej Properties Ltd.,Realty,GODREJPROP,EQ,INE484J01027
niftymidcap150,Billionbrains Garage Ventures Ltd.,Financial Services,GROWW,EQ,INE0HOQ01053
niftymidcap150,GE Vernova T&D India Ltd.,Capital Goods,GVT&D,EQ,INE200A01026
niftymidcap150,Havells India Ltd.,Consumer Durables,HAVELLS,EQ,INE176B01034
niftymidcap150,HDB Financial Services Ltd.,Financial Services,HDBFS,EQ,INE756I01012
niftymidcap150,Hero MotoCorp Ltd.,Automobile and Auto Components,HEROMOTOCO,EQ,INE158A01026
niftymidcap150,Hexaware Technologies Ltd.,Information Technology,HEXT,EQ,INE093A01041
niftymidcap150,Hindustan Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,HINDPETRO,EQ,INE094A01015
niftymidcap150,Honeywell Automation India Ltd.,Capital Goods,HONAUT,EQ,INE671A01010
niftymidcap150,Housing & Urban Development Corporation Ltd.,Financial Services,HUDCO,EQ,INE031A01017
niftymidcap150,ICICI Prudential Asset Management Company Ltd.,Financial Services,ICICIAMC,EQ,INE346A01027
niftymidcap150,ICICI Lombard General Insurance Company Ltd.,Financial Services,ICICIGI,EQ,INE765G01017
niftymidcap150,ICICI Prudential Life Insurance Company Ltd.,Financial Services,ICICIPRULI,EQ,INE726G01019
niftymidcap150,Vodafone Idea Ltd.,Telecommunication,IDEA,EQ,INE669E01016
niftymidcap150,IDFC First Bank Ltd.,Financial Services,IDFCFIRSTB,EQ,INE092T01019
niftymidcap150,Indian Bank,Financial Services,INDIANB,EQ,INE562A01011
niftymidcap150,IndusInd Bank Ltd.,Financial Services,INDUSINDBK,EQ,INE095A01012
niftymidcap150,Indus Towers Ltd.,Telecommunication,INDUSTOWER,EQ,INE121J01017
niftymidcap150,Ipca Laboratories Ltd.,Healthcare,IPCALAB,EQ,INE571A01038
niftymidcap150,Indian Railway Catering And Tourism Corporation Ltd.,Consumer Services,IRCTC,EQ,INE335Y01020
niftymidcap150,Indian Renewable Energy Development Agency Ltd.,Financial Services,IREDA,EQ,INE202E01016
niftymidcap150,ITC Hotels Ltd.,Consumer Services,ITCHOTELS,EQ,INE379A01028
niftymidcap150,J.K. Cement Ltd.,Construction Materials,JKCEMENT,EQ,INE823G01014
niftymidcap150,Jindal Stainless Ltd.,Metals & Mining,JSL,EQ,INE220G01021
niftymidcap150,JSW Energy Ltd.,Power,JSWENERGY,EQ,INE121E01018
niftymidcap150,JSW Infrastructure Ltd.,Services,JSWINFRA,EQ,INE880J01026
niftymidcap150,Jubilant Foodworks Ltd.,Consumer Services,JUBLFOOD,EQ,INE797F01020
niftymidcap150,Kalyan Jewellers India Ltd.,Consumer Durables,KALYANKJIL,EQ,INE303R01014
niftymidcap150,KEI Industries Ltd.,Capital Goods,KEI,EQ,INE878B01027
niftymidcap150,KPIT Technologies Ltd.,Information Technology,KPITTECH,EQ,INE04I401011
niftymidcap150,K.P.R. Mill Ltd.,Textiles,KPRMILL,EQ,INE930H01031
niftymidcap150,Laurus Labs Ltd.,Healthcare,LAURUSLABS,EQ,INE947Q01028
niftymidcap150,Lenskart Solutions Ltd.,Consumer Services,LENSKART,EQ,INE956O01016
niftymidcap150,LG Electronics India Ltd.,Consumer Durables,LGEINDIA,EQ,INE324D01010
niftymidcap150,LIC Housing Finance Ltd.,Financial Services,LICHSGFIN,EQ,INE115A01026
niftymidcap150,Life Insurance Corporation of India,Financial Services,LICI,EQ,INE0J1Y01017
niftymidcap150,Linde India Ltd.,Chemicals,LINDEINDIA,EQ,INE473A01011
niftymidcap150,Lloyds Metals And Energy Ltd.,Metals & Mining,LLOYDSME,EQ,INE281B01032
niftymidcap150,L&T Finance Ltd.,Financial Services,LTF,EQ,INE498L01015
niftymidcap150,L&T Technology Services Ltd.,Information Technology,LTTS,EQ,INE010V01017
niftymidcap150,Lupin Ltd.,Healthcare,LUPIN,EQ,INE326A01037
niftymidcap150,Mahindra & Mahindra Financial Services Ltd.,Financial Services,M&MFIN,EQ,INE774D01024
niftymidcap150,Bank of Maharashtra,Financial Services,MAHABANK,EQ,INE457A01014
niftymidcap150,Mankind Pharma Ltd.,Healthcare,MANKIND,EQ,INE634S01028
niftymidcap150,Marico Ltd.,Fast Moving Consumer Goods,MARICO,EQ,INE196A01026
niftymidcap150,Multi Commodity Exchange of India Ltd.,Financial Services,MCX,EQ,INE745G01043
niftymidcap150,Global Health Ltd.,Healthcare,MEDANTA,EQ,INE474Q01031
niftymidcap150,Max Financial Services Ltd.,Financial Services,MFSL,EQ,INE180A01020
niftymidcap150,Motilal Oswal Financial Services Ltd.,Financial Services,MOTILALOFS,EQ,INE338I01027
niftymidcap150,MphasiS Ltd.,Information Technology,MPHASIS,EQ,INE356A01018
niftymidcap150,MRF Ltd.,Automobile and Auto Components,MRF,EQ,INE883A01011
niftymidcap150,Nippon Life India Asset Management Ltd.,Financial Services,NAM-INDIA,EQ,INE298J01013
niftymidcap150,National Aluminium Co. Ltd.,Metals & Mining,NATIONALUM,EQ,INE139A01034
niftymidcap150,Info Edge (India) Ltd.,Consumer Services,NAUKRI,EQ,INE663F01032
niftymidcap150,NHPC Ltd.,Power,NHPC,EQ,INE848E01016
niftymidcap150,The New India Assurance Company Ltd.,Financial Services,NIACL,EQ,INE470Y01017
niftymidcap150,NLC India Ltd.,Power,NLCINDIA,EQ,INE589A01014
niftymidcap150,NMDC Ltd.,Metals & Mining,NMDC,EQ,INE584A01023
niftymidcap150,NTPC Green Energy Ltd.,Power,NTPCGREEN,EQ,INE0ONG01011
niftymidcap150,FSN E-Commerce Ventures Ltd.,Consumer Services,NYKAA,EQ,INE388Y01029
niftymidcap150,Oberoi Realty Ltd.,Realty,OBEROIRLTY,EQ,INE093I01010
niftymidcap150,Oracle Financial Services Software Ltd.,Information Technology,OFSS,EQ,INE881D01027
niftymidcap150,Oil India Ltd.,Oil Gas & Consumable Fuels,OIL,EQ,INE274J01014
niftymidcap150,Page Industries Ltd.,Textiles,PAGEIND,EQ,INE761H01022
niftymidcap150,Patanjali Foods Ltd.,Fast Moving Consumer Goods,PATANJALI,EQ,INE619A01035
niftymidcap150,One 97 Communications Ltd.,Financial Services,PAYTM,EQ,INE982J01020
niftymidcap150,Persistent Systems Ltd.,Information Technology,PERSISTENT,EQ,INE262H01021
niftymidcap150,Petronet LNG Ltd.,Oil Gas & Consumable Fuels,PETRONET,EQ,INE347G01014
niftymidcap150,Phoenix Mills Ltd.,Realty,PHOENIXLTD,EQ,INE211B01039
niftymidcap150,PI Industries Ltd.,Chemicals,PIIND,EQ,INE603J01030
niftymidcap150,PB Fintech Ltd.,Financial Services,POLICYBZR,EQ,INE417T01026
niftymidcap150,Polycab India Ltd.,Capital Goods,POLYCAB,EQ,INE455K01017
niftymidcap150,Hitachi Energy India Ltd.,Capital Goods,POWERINDIA,EQ,INE07Y701011
niftymidcap150,Premier Energies Ltd.,Capital Goods,PREMIERENE,EQ,INE0BS701011
niftymidcap150,Prestige Estates Projects Ltd.,Realty,PRESTIGE,EQ,INE811K01011
niftymidcap150,Radico Khaitan Ltd,Fast Moving Consumer Goods,RADICO,EQ,INE944F01028
niftymidcap150,Rail Vikas Nigam Ltd.,Construction,RVNL,EQ,INE415G01027
niftymidcap150,Steel Authority of India Ltd.,Metals & Mining,SAIL,EQ,INE114A01011
niftymidcap150,SBI Cards and Payment Services Ltd.,Financial Services,SBICARD,EQ,INE018E01016
niftymidcap150,Schaeffler India Ltd.,Automobile and Auto Components,SCHAEFFLER,EQ,INE513A01022
niftymidcap150,SJVN Ltd.,Power,SJVN,EQ,INE002L01015
niftymidcap150,SRF Ltd.,Chemicals,SRF,EQ,INE647A01010
niftymidcap150,Sundaram Finance Ltd.,Financial Services,SUNDARMFIN,EQ,INE660A01013
niftymidcap150,Supreme Industries Ltd.,Capital Goods,SUPREMEIND,EQ,INE195A01028
niftymidcap150,Suzlon Energy Ltd.,Capital Goods,SUZLON,EQ,INE040H01021
niftymidcap150,Swiggy Ltd.,Consumer Services,SWIGGY,EQ,INE00H001014
niftymidcap150,Tata Communications Ltd.,Telecommunication,TATACOMM,EQ,INE151A01013
niftymidcap150,Tata Elxsi Ltd.,Information Technology,TATAELXSI,EQ,INE670A01012
niftymidcap150,Tata Investment Corporation Ltd.,Financial Services,TATAINVEST,EQ,INE672A01026
niftymidcap150,Thermax Ltd.,Capital Goods,THERMAX,EQ,INE152A01029
niftymidcap150,Tube Investments of India Ltd.,Automobile and Auto Components,TIINDIA,EQ,INE974X01010
niftymidcap150,Torrent Power Ltd.,Power,TORNTPOWER,EQ,INE813H01021
niftymidcap150,United Breweries Ltd.,Fast Moving Consumer Goods,UBL,EQ,INE686F01025
niftymidcap150,UNO Minda Ltd.,Automobile and Auto Components,UNOMINDA,EQ,INE405E01023
niftymidcap150,UPL Ltd.,Chemicals,UPL,EQ,INE628A01036
niftymidcap150,Vishal Mega Mart Ltd.,Consumer Services,VMM,EQ,INE01EA01019
niftymidcap150,Voltas Ltd.,Consumer Durables,VOLTAS,EQ,INE226A01021
niftymidcap150,Waaree Energies Ltd.,Capital Goods,WAAREEENER,EQ,INE377N01017
niftymidcap150,Yes Bank Ltd.,Financial Services,YESBANK,EQ,INE528G01035
niftymidcapselect,Ashok Leyland Ltd.,Capital Goods,ASHOKLEY,EQ,INE208A01029
niftymidcapselect,AU Small Finance Bank Ltd.,Financial Services,AUBANK,EQ,INE949L01017
niftymidcapselect,Aurobindo Pharma Ltd.,Healthcare,AUROPHARMA,EQ,INE406A01037
niftymidcapselect,Bharat Forge Ltd.,Automobile and Auto Components,BHARATFORG,EQ,INE465A01025
niftymidcapselect,Bharat Heavy Electricals Ltd.,Capital Goods,BHEL,EQ,INE257A01026
niftymidcapselect,BSE Ltd.,Financial Services,BSE,EQ,INE118H01025
niftymidcapselect,Dixon Technologies (India) Ltd.,Consumer Durables,DIXON,EQ,INE935N01020
niftymidcapselect,Fortis Healthcare Ltd.,Healthcare,FORTIS,EQ,INE061F01013
niftymidcapselect,Hero MotoCorp Ltd.,Automobile and Auto Components,HEROMOTOCO,EQ,INE158A01026
niftymidcapselect,Hindustan Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,HINDPETRO,EQ,INE094A01015
niftymidcapselect,Indian Bank,Financial Services,INDIANB,EQ,INE562A01011
niftymidcapselect,IndusInd Bank Ltd.,Financial Services,INDUSINDBK,EQ,INE095A01012
niftymidcapselect,Indus Towers Ltd.,Telecommunication,INDUSTOWER,EQ,INE121J01017
niftymidcapselect,Life Insurance Corporation of India,Financial Services,LICI,EQ,INE0J1Y01017
niftymidcapselect,Lupin Ltd.,Healthcare,LUPIN,EQ,INE326A01037
niftymidcapselect,Marico Ltd.,Fast Moving Consumer Goods,MARICO,EQ,INE196A01026
niftymidcapselect,Info Edge (India) Ltd.,Consumer Services,NAUKRI,EQ,INE663F01032
niftymidcapselect,One 97 Communications Ltd.,Financial Services,PAYTM,EQ,INE982J01020
niftymidcapselect,Persistent Systems Ltd.,Information Technology,PERSISTENT,EQ,INE262H01021
niftymidcapselect,PB Fintech Ltd.,Financial Services,POLICYBZR,EQ,INE417T01026
niftymidcapselect,Polycab India Ltd.,Capital Goods,POLYCAB,EQ,INE455K01017
niftymidcapselect,SRF Ltd.,Chemicals,SRF,EQ,INE647A01010
niftymidcapselect,Suzlon Energy Ltd.,Capital Goods,SUZLON,EQ,INE040H01021
niftymidcapselect,Swiggy Ltd.,Consumer Services,SWIGGY,EQ,INE00H001014
niftymidcapselect,Yes Bank Ltd.,Financial Services,YESBANK,EQ,INE528G01035
niftymidsmallfinancialservices,360 ONE WAM Ltd.,Financial Services,360ONE,EQ,INE466L01038
niftymidsmallfinancialservices,Aditya Birla Capital Ltd.,Financial Services,ABCAPITAL,EQ,INE674K01013
niftymidsmallfinancialservices,Angel One Ltd.,Financial Services,ANGELONE,EQ,INE732I01021
niftymidsmallfinancialservices,AU Small Finance Bank Ltd.,Financial Services,AUBANK,EQ,INE949L01017
niftymidsmallfinancialservices,Bandhan Bank Ltd.,Financial Services,BANDHANBNK,EQ,INE545U01014
niftymidsmallfinancialservices,Bank of India,Financial Services,BANKINDIA,EQ,INE084A01016
niftymidsmallfinancialservices,BSE Ltd.,Financial Services,BSE,EQ,INE118H01025
niftymidsmallfinancialservices,Computer Age Management Services Ltd.,Financial Services,CAMS,EQ,INE596I01020
niftymidsmallfinancialservices,Central Depository Services (India) Ltd.,Financial Services,CDSL,EQ,INE736A01011
niftymidsmallfinancialservices,Federal Bank Ltd.,Financial Services,FEDERALBNK,EQ,INE171A01029
niftymidsmallfinancialservices,Housing & Urban Development Corporation Ltd.,Financial Services,HUDCO,EQ,INE031A01017
niftymidsmallfinancialservices,ICICI Lombard General Insurance Company Ltd.,Financial Services,ICICIGI,EQ,INE765G01017
niftymidsmallfinancialservices,ICICI Prudential Life Insurance Company Ltd.,Financial Services,ICICIPRULI,EQ,INE726G01019
niftymidsmallfinancialservices,IDFC First Bank Ltd.,Financial Services,IDFCFIRSTB,EQ,INE092T01019
niftymidsmallfinancialservices,Indian Energy Exchange Ltd.,Financial Services,IEX,EQ,INE022Q01020
niftymidsmallfinancialservices,Indian Bank,Financial Services,INDIANB,EQ,INE562A01011
niftymidsmallfinancialservices,IndusInd Bank Ltd.,Financial Services,INDUSINDBK,EQ,INE095A01012
niftymidsmallfinancialservices,Kfin Technologies Ltd.,Financial Services,KFINTECH,EQ,INE138Y01010
niftymidsmallfinancialservices,LIC Housing Finance Ltd.,Financial Services,LICHSGFIN,EQ,INE115A01026
niftymidsmallfinancialservices,Life Insurance Corporation of India,Financial Services,LICI,EQ,INE0J1Y01017
niftymidsmallfinancialservices,L&T Finance Ltd.,Financial Services,LTF,EQ,INE498L01015
niftymidsmallfinancialservices,Manappuram Finance Ltd.,Financial Services,MANAPPURAM,EQ,INE522D01027
niftymidsmallfinancialservices,Multi Commodity Exchange of India Ltd.,Financial Services,MCX,EQ,INE745G01043
niftymidsmallfinancialservices,Max Financial Services Ltd.,Financial Services,MFSL,EQ,INE180A01020
niftymidsmallfinancialservices,One 97 Communications Ltd.,Financial Services,PAYTM,EQ,INE982J01020
niftymidsmallfinancialservices,PNB Housing Finance Ltd.,Financial Services,PNBHOUSING,EQ,INE572E01012
niftymidsmallfinancialservices,PB Fintech Ltd.,Financial Services,POLICYBZR,EQ,INE417T01026
niftymidsmallfinancialservices,RBL Bank Ltd.,Financial Services,RBLBANK,EQ,INE976G01028
niftymidsmallfinancialservices,SBI Cards and Payment Services Ltd.,Financial Services,SBICARD,EQ,INE018E01016
niftymidsmallfinancialservices,Yes Bank Ltd.,Financial Services,YESBANK,EQ,INE528G01035
niftymidsmallhealthcare,Abbott India Ltd.,Healthcare,ABBOTINDIA,EQ,INE358A01014
niftymidsmallhealthcare,Acutaas Chemicals Ltd.,Healthcare,ACUTAAS,EQ,INE00FF01025
niftymidsmallhealthcare,Ajanta Pharmaceuticals Ltd.,Healthcare,AJANTPHARM,EQ,INE031B01049
niftymidsmallhealthcare,Alkem Laboratories Ltd.,Healthcare,ALKEM,EQ,INE540L01014
niftymidsmallhealthcare,Aster DM Quality Care Ltd.,Healthcare,ASTERDM,EQ,INE914M01019
niftymidsmallhealthcare,Aurobindo Pharma Ltd.,Healthcare,AUROPHARMA,EQ,INE406A01037
niftymidsmallhealthcare,Biocon Ltd.,Healthcare,BIOCON,EQ,INE376G01013
niftymidsmallhealthcare,Cohance Lifesciences Ltd.,Healthcare,COHANCE,EQ,INE03QK01018
niftymidsmallhealthcare,Fortis Healthcare Ltd.,Healthcare,FORTIS,EQ,INE061F01013
niftymidsmallhealthcare,Gland Pharma Ltd.,Healthcare,GLAND,EQ,INE068V01023
niftymidsmallhealthcare,Glaxosmithkline Pharmaceuticals Ltd.,Healthcare,GLAXO,EQ,INE159A01016
niftymidsmallhealthcare,Glenmark Pharmaceuticals Ltd.,Healthcare,GLENMARK,EQ,INE935A01035
niftymidsmallhealthcare,Granules India Ltd.,Healthcare,GRANULES,EQ,INE101D01020
niftymidsmallhealthcare,Ipca Laboratories Ltd.,Healthcare,IPCALAB,EQ,INE571A01038
niftymidsmallhealthcare,Krishna Institute of Medical Sciences Ltd.,Healthcare,KIMS,EQ,INE967H01025
niftymidsmallhealthcare,Dr. Lal Path Labs Ltd.,Healthcare,LALPATHLAB,EQ,INE600L01024
niftymidsmallhealthcare,Laurus Labs Ltd.,Healthcare,LAURUSLABS,EQ,INE947Q01028
niftymidsmallhealthcare,Lupin Ltd.,Healthcare,LUPIN,EQ,INE326A01037
niftymidsmallhealthcare,Mankind Pharma Ltd.,Healthcare,MANKIND,EQ,INE634S01028
niftymidsmallhealthcare,Global Health Ltd.,Healthcare,MEDANTA,EQ,INE474Q01031
niftymidsmallhealthcare,NATCO Pharma Ltd.,Healthcare,NATCOPHARM,EQ,INE987B01026
niftymidsmallhealthcare,Neuland Laboratories Ltd.,Healthcare,NEULANDLAB,EQ,INE794A01010
niftymidsmallhealthcare,Narayana Hrudayalaya Ltd.,Healthcare,NH,EQ,INE410P01011
niftymidsmallhealthcare,Onesource Specialty Pharma Ltd.,Healthcare,ONESOURCE,EQ,INE013P01021
niftymidsmallhealthcare,Pfizer Ltd.,Healthcare,PFIZER,EQ,INE182A01018
niftymidsmallhealthcare,Poly Medicure Ltd.,Healthcare,POLYMED,EQ,INE205C01021
niftymidsmallhealthcare,Piramal Pharma Ltd.,Healthcare,PPLPHARMA,EQ,INE0DK501011
niftymidsmallhealthcare,Sai Life Sciences Ltd.,Healthcare,SAILIFE,EQ,INE570L01029
niftymidsmallhealthcare,Syngene International Ltd.,Healthcare,SYNGENE,EQ,INE398R01022
niftymidsmallhealthcare,Wockhardt Ltd.,Healthcare,WOCKPHARMA,EQ,INE049B01025
niftymidsmallitandtelecom,Affle 3i Ltd.,Information Technology,AFFLE,EQ,INE00WC01027
niftymidsmallitandtelecom,Bharti Hexacom Ltd.,Telecommunication,BHARTIHEXA,EQ,INE343G01021
niftymidsmallitandtelecom,Coforge Ltd.,Information Technology,COFORGE,EQ,INE591G01025
niftymidsmallitandtelecom,Cyient Ltd.,Information Technology,CYIENT,EQ,INE136B01020
niftymidsmallitandtelecom,Hexaware Technologies Ltd.,Information Technology,HEXT,EQ,INE093A01041
niftymidsmallitandtelecom,HFCL Ltd.,Telecommunication,HFCL,EQ,INE548A01028
niftymidsmallitandtelecom,Vodafone Idea Ltd.,Telecommunication,IDEA,EQ,INE669E01016
niftymidsmallitandtelecom,Indus Towers Ltd.,Telecommunication,INDUSTOWER,EQ,INE121J01017
niftymidsmallitandtelecom,Intellect Design Arena Ltd.,Information Technology,INTELLECT,EQ,INE306R01017
niftymidsmallitandtelecom,KPIT Technologies Ltd.,Information Technology,KPITTECH,EQ,INE04I401011
niftymidsmallitandtelecom,L&T Technology Services Ltd.,Information Technology,LTTS,EQ,INE010V01017
niftymidsmallitandtelecom,MphasiS Ltd.,Information Technology,MPHASIS,EQ,INE356A01018
niftymidsmallitandtelecom,Oracle Financial Services Software Ltd.,Information Technology,OFSS,EQ,INE881D01027
niftymidsmallitandtelecom,Persistent Systems Ltd.,Information Technology,PERSISTENT,EQ,INE262H01021
niftymidsmallitandtelecom,Sagility Ltd.,Information Technology,SAGILITY,EQ,INE0W2G01015
niftymidsmallitandtelecom,Sonata Software Ltd.,Information Technology,SONATSOFTW,EQ,INE269A01021
niftymidsmallitandtelecom,Tata Communications Ltd.,Telecommunication,TATACOMM,EQ,INE151A01013
niftymidsmallitandtelecom,Tata Elxsi Ltd.,Information Technology,TATAELXSI,EQ,INE670A01012
niftymidsmallitandtelecom,Tata Technologies Ltd.,Information Technology,TATATECH,EQ,INE142M01025
niftymidsmallitandtelecom,Zensar Technolgies Ltd.,Information Technology,ZENSARTECH,EQ,INE520A01027
niftynbfc,Authum Investment & Infrastructure Ltd.,Financial Services,AIIL,EQ,INE206F01022
niftynbfc,Bajaj Finance Ltd.,Financial Services,BAJFINANCE,EQ,INE296A01032
niftynbfc,Capri Global Capital Ltd.,Financial Services,CGCL,EQ,INE180C01042
niftynbfc,Cholamandalam Investment and Finance Company Ltd.,Financial Services,CHOLAFIN,EQ,INE121A01024
niftynbfc,Fedbank Financial Services Ltd.,Financial Services,FEDFINA,EQ,INE007N01010
niftynbfc,Five-Star Business Finance Ltd.,Financial Services,FIVESTAR,EQ,INE128S01021
niftynbfc,HDB Financial Services Ltd.,Financial Services,HDBFS,EQ,INE756I01012
niftynbfc,IIFL Finance Ltd.,Financial Services,IIFL,EQ,INE530B01024
niftynbfc,L&T Finance Ltd.,Financial Services,LTF,EQ,INE498L01015
niftynbfc,Mahindra & Mahindra Financial Services Ltd.,Financial Services,M&MFIN,EQ,INE774D01024
niftynbfc,Manappuram Finance Ltd.,Financial Services,MANAPPURAM,EQ,INE522D01027
niftynbfc,Muthoot Finance Ltd.,Financial Services,MUTHOOTFIN,EQ,INE414G01012
niftynbfc,Piramal Finance Ltd.,Financial Services,PIRAMALFIN,EQ,INE202B01038
niftynbfc,Poonawalla Fincorp Ltd.,Financial Services,POONAWALLA,EQ,INE511C01022
niftynbfc,SBFC Finance Ltd.,Financial Services,SBFC,EQ,INE423Y01016
niftynbfc,SBI Cards and Payment Services Ltd.,Financial Services,SBICARD,EQ,INE018E01016
niftynbfc,Shriram Finance Ltd.,Financial Services,SHRIRAMFIN,EQ,INE721A01047
niftynbfc,Sundaram Finance Ltd.,Financial Services,SUNDARMFIN,EQ,INE660A01013
niftynbfc,Tata Capital Ltd.,Financial Services,TATACAP,EQ,INE976I01016
niftynext50,ABB India Ltd.,Capital Goods,ABB,EQ,INE117A01022
niftynext50,Adani Energy Solutions Ltd.,Power,ADANIENSOL,EQ,INE931S01010
niftynext50,Adani Green Energy Ltd.,Power,ADANIGREEN,EQ,INE364U01010
niftynext50,Adani Power Ltd.,Power,ADANIPOWER,EQ,INE814H01029
niftynext50,Ambuja Cements Ltd.,Construction Materials,AMBUJACEM,EQ,INE079A01024
niftynext50,Bajaj Holdings & Investment Ltd.,Financial Services,BAJAJHLDNG,EQ,INE118A01012
niftynext50,Bank of Baroda,Financial Services,BANKBARODA,EQ,INE028A01039
niftynext50,Bosch Ltd.,Automobile and Auto Components,BOSCHLTD,EQ,INE323A01026
niftynext50,Bharat Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,BPCL,EQ,INE029A01011
niftynext50,Britannia Industries Ltd.,Fast Moving Consumer Goods,BRITANNIA,EQ,INE216A01030
niftynext50,Canara Bank,Financial Services,CANBK,EQ,INE476A01022
niftynext50,CG Power and Industrial Solutions Ltd.,Capital Goods,CGPOWER,EQ,INE067A01029
niftynext50,Cholamandalam Investment and Finance Company Ltd.,Financial Services,CHOLAFIN,EQ,INE121A01024
niftynext50,Cummins India Ltd.,Capital Goods,CUMMINSIND,EQ,INE298A01020
niftynext50,Divi's Laboratories Ltd.,Healthcare,DIVISLAB,EQ,INE361B01024
niftynext50,DLF Ltd.,Realty,DLF,EQ,INE271C01023
niftynext50,Avenue Supermarts Ltd.,Consumer Services,DMART,EQ,INE192R01011
niftynext50,Siemens Energy India Ltd.,Capital Goods,ENRIN,EQ,INE1NPP01017
niftynext50,GAIL (India) Ltd.,Oil Gas & Consumable Fuels,GAIL,EQ,INE129A01019
niftynext50,Godrej Consumer Products Ltd.,Fast Moving Consumer Goods,GODREJCP,EQ,INE102D01028
niftynext50,Hindustan Aeronautics Ltd.,Capital Goods,HAL,EQ,INE066F01020
niftynext50,HDFC Asset Management Company Ltd.,Financial Services,HDFCAMC,EQ,INE127D01025
niftynext50,Hindustan Zinc Ltd.,Metals & Mining,HINDZINC,EQ,INE267A01025
niftynext50,Hyundai Motor India Ltd.,Automobile and Auto Components,HYUNDAI,EQ,INE0V6F01027
niftynext50,Indian Hotels Co. Ltd.,Consumer Services,INDHOTEL,EQ,INE053A01029
niftynext50,Indian Oil Corporation Ltd.,Oil Gas & Consumable Fuels,IOC,EQ,INE242A01010
niftynext50,Indian Railway Finance Corporation Ltd.,Financial Services,IRFC,EQ,INE053F01010
niftynext50,Jindal Steel Ltd.,Metals & Mining,JINDALSTEL,EQ,INE749A01030
niftynext50,Lodha Developers Ltd.,Realty,LODHA,EQ,INE670K01029
niftynext50,LTM Ltd.,Information Technology,LTM,EQ,INE214T01019
niftynext50,Mazagoan Dock Shipbuilders Ltd.,Capital Goods,MAZDOCK,EQ,INE249Z01020
niftynext50,Samvardhana Motherson International Ltd.,Automobile and Auto Components,MOTHERSON,EQ,INE775A01035
niftynext50,Muthoot Finance Ltd.,Financial Services,MUTHOOTFIN,EQ,INE414G01012
niftynext50,Power Finance Corporation Ltd.,Financial Services,PFC,EQ,INE134E01011
niftynext50,Pidilite Industries Ltd.,Chemicals,PIDILITIND,EQ,INE318A01026
niftynext50,Punjab National Bank,Financial Services,PNB,EQ,INE160A01022
niftynext50,REC Ltd.,Financial Services,RECLTD,EQ,INE020B01018
niftynext50,Shree Cement Ltd.,Construction Materials,SHREECEM,EQ,INE070A01015
niftynext50,Siemens Ltd.,Capital Goods,SIEMENS,EQ,INE003A01024
niftynext50,Solar Industries India Ltd.,Chemicals,SOLARINDS,EQ,INE343H01029
niftynext50,Tata Capital Ltd.,Financial Services,TATACAP,EQ,INE976I01016
niftynext50,Tata Power Co. Ltd.,Power,TATAPOWER,EQ,INE245A01021
niftynext50,Tata Motors Ltd.,Capital Goods,TMCV,EQ,INE1TAE01010
niftynext50,Torrent Pharmaceuticals Ltd.,Healthcare,TORNTPHARM,EQ,INE685A01028
niftynext50,TVS Motor Company Ltd.,Automobile and Auto Components,TVSMOTOR,EQ,INE494B01023
niftynext50,Union Bank of India,Financial Services,UNIONBANK,EQ,INE692A01016
niftynext50,United Spirits Ltd.,Fast Moving Consumer Goods,UNITDSPR,EQ,INE854D01024
niftynext50,Varun Beverages Ltd.,Fast Moving Consumer Goods,VBL,EQ,INE200M01039
niftynext50,Vedanta Ltd.,Metals & Mining,VEDL,EQ,INE205A01025
niftynext50,Zydus Lifesciences Ltd.,Healthcare,ZYDUSLIFE,EQ,INE010B01027
niftyoilandgas,Aegis Logistics Ltd.,Oil Gas & Consumable Fuels,AEGISLOG,EQ,INE208C01025
niftyoilandgas,Aegis Vopak Terminals Ltd.,Oil Gas & Consumable Fuels,AEGISVOPAK,EQ,INE0INX01018
niftyoilandgas,Adani Total Gas Ltd.,Oil Gas & Consumable Fuels,ATGL,EQ,INE399L01023
niftyoilandgas,Bharat Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,BPCL,EQ,INE029A01011
niftyoilandgas,Castrol India Ltd.,Oil Gas & Consumable Fuels,CASTROLIND,EQ,INE172A01027
niftyoilandgas,Chennai Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,CHENNPETRO,EQ,INE178A01016
niftyoilandgas,GAIL (India) Ltd.,Oil Gas & Consumable Fuels,GAIL,EQ,INE129A01019
niftyoilandgas,Hindustan Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,HINDPETRO,EQ,INE094A01015
niftyoilandgas,Indraprastha Gas Ltd.,Oil Gas & Consumable Fuels,IGL,EQ,INE203G01027
niftyoilandgas,Indian Oil Corporation Ltd.,Oil Gas & Consumable Fuels,IOC,EQ,INE242A01010
niftyoilandgas,Mahanagar Gas Ltd.,Oil Gas & Consumable Fuels,MGL,EQ,INE002S01010
